date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:15:09	22585/22585	---MCZ	200	added ('OK')	text/html	etag:W/%22582a-aaWWH8ZlQ8HaYlVlbsUxSg%22	http://www.gotokeep.com/entries/58a8e19e2363ee77fd16070d	D:/HTTrack/gotokeep/www.gotokeep.com/entries/58a8e19e2363ee77fd16070d.html	(from http://www.gotokeep.com/workouts/574ec490a65b046c1bfe6571)
13:15:10	17921/17921	---MCZ	200	added ('OK')	text/html	etag:W/%2245f6-NH9vmPGocdAOknBNcnZoqg%22	http://www.gotokeep.com/entries/58a2955df9da9353ed392099	D:/HTTrack/gotokeep/www.gotokeep.com/entries/58a2955df9da9353ed392099.html	(from http://www.gotokeep.com/workouts/574ec490a65b046c1bfe6571)
13:15:10	19933/19933	---MCZ	200	added ('OK')	text/html	etag:W/%224dd2-ngtg0ZxY6hg7lhQDQmw+lA%22	http://www.gotokeep.com/entries/58a19e50f9da9353ed0e8090	D:/HTTrack/gotokeep/www.gotokeep.com/entries/58a19e50f9da9353ed0e8090.html	(from http://www.gotokeep.com/workouts/574ec490a65b046c1bfe6571)
13:15:10	18209/18209	---MCZ	200	added ('OK')	text/html	etag:W/%224712-UVKYjR+vuWtE+PQCXLWIsA%22	http://www.gotokeep.com/entries/58a00cd298f04a1d1d736a83	D:/HTTrack/gotokeep/www.gotokeep.com/entries/58a00cd298f04a1d1d736a83.html	(from http://www.gotokeep.com/workouts/574ec490a65b046c1bfe6571)
13:15:11	17588/17588	---MCZ	200	added ('OK')	text/html	etag:W/%2244a9-skW3Qsfi5fwBV49jBcj6Vw%22	http://www.gotokeep.com/entries/589ff79219b6fc2725e18c1d	D:/HTTrack/gotokeep/www.gotokeep.com/entries/589ff79219b6fc2725e18c1d.html	(from http://www.gotokeep.com/workouts/574ec490a65b046c1bfe6571)
13:15:11	18430/18430	---MCZ	200	added ('OK')	text/html	etag:W/%2247ef-J67EvqUtzZdHhPtX7mOVXw%22	http://www.gotokeep.com/entries/589cfdd02363ee77fd026aa4	D:/HTTrack/gotokeep/www.gotokeep.com/entries/589cfdd02363ee77fd026aa4.html	(from http://www.gotokeep.com/workouts/574ec490a65b046c1bfe6571)
13:15:11	18014/18014	---MCZ	200	added ('OK')	text/html	etag:W/%224651-RamNhlg7sMplgFxX4qG3gw%22	http://www.gotokeep.com/entries/589af3512363ee06925bf084	D:/HTTrack/gotokeep/www.gotokeep.com/entries/589af3512363ee06925bf084.html	(from http://www.gotokeep.com/workouts/574ec490a65b046c1bfe6571)
13:15:12	18843/18843	---MCZ	200	added ('OK')	text/html	etag:W/%22498e-s0PdPsLiJLg4DHuJ45pqFg%22	http://www.gotokeep.com/entries/58966a92f9da937a3d90a91b	D:/HTTrack/gotokeep/www.gotokeep.com/entries/58966a92f9da937a3d90a91b.html	(from http://www.gotokeep.com/workouts/574ec490a65b046c1bfe6571)
13:15:12	18290/18290	---MCZ	200	added ('OK')	text/html	etag:W/%224769-Qt1mCxClYMm13fYExtpjew%22	http://www.gotokeep.com/entries/5894a650f9da937a3d5bbe99	D:/HTTrack/gotokeep/www.gotokeep.com/entries/5894a650f9da937a3d5bbe99.html	(from http://www.gotokeep.com/workouts/574ec490a65b046c1bfe6571)
13:15:12	9208/9208	---MCZ	200	added ('OK')	text/html	etag:W/%2223ee-D7m7bNnVWSRnaTjRuTGiLg%22	http://www.gotokeep.com/exercises/57a06ad611fc505c1c7f399b?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57a06ad611fc505c1c7f399b0251.html	(from http://www.gotokeep.com/workouts/57a3543e3c00ccd552afd63f)
13:15:13	9191/9191	---MCZ	200	added ('OK')	text/html	etag:W/%2223df-tLZvB/Z77R5Y+CFBvzHBsw%22	http://www.gotokeep.com/exercises/57a06ad611fc505c1c7f398f?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57a06ad611fc505c1c7f398f0251.html	(from http://www.gotokeep.com/workouts/57a3543e3c00ccd552afd63f)
13:15:13	9475/9475	---MCZ	200	added ('OK')	text/html	etag:W/%2224f7-VfiWha0ENKkpwJXUmmUnvA%22	http://www.gotokeep.com/exercises/57a06ad611fc505c1c7f3988?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57a06ad611fc505c1c7f39880251.html	(from http://www.gotokeep.com/workouts/57a3543e3c00ccd552afd63f)
13:15:13	9641/9641	---MCZ	200	added ('OK')	text/html	etag:W/%22259d-bvvu/4e4rCn4wzG99LknLg%22	http://www.gotokeep.com/exercises/57a06ad611fc505c1c7f3998?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57a06ad611fc505c1c7f39980251.html	(from http://www.gotokeep.com/workouts/57a3543e3c00ccd552afd63f)
13:15:13	9851/9851	---MCZ	200	added ('OK')	text/html	etag:W/%22266d-cUQDhBTVXLtbCkjVdxEwkA%22	http://www.gotokeep.com/exercises/57a06ad611fc505c1c7f398d?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57a06ad611fc505c1c7f398d0251.html	(from http://www.gotokeep.com/workouts/57a3543e3c00ccd552afd63f)
13:15:14	21674/21674	---MCZ	200	added ('OK')	application/javascript	etag:W/%22FkgAzrc_c4zuerK2usbnuVPSx1Kl.gz%22	http://staticssl.keepcdn.com/show/js/training/workout-9a2f461c94.js	D:/HTTrack/gotokeep/staticssl.keepcdn.com/show/js/training/workout-9a2f461c94.js	(from http://www.gotokeep.com/workouts/574ec490a65b046c1bfe6571)
13:15:14	9384/9384	---MCZ	200	added ('OK')	text/html	etag:W/%22249c-kdfp7+aCqV9Qv8OiKYVt2g%22	http://www.gotokeep.com/exercises/57a06ad611fc505c1c7f3994?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57a06ad611fc505c1c7f39940251.html	(from http://www.gotokeep.com/workouts/57a3543e3c00ccd552afd63f)
13:15:14	9665/9665	---MCZ	200	added ('OK')	text/html	etag:W/%2225b5-CZPh4+N9zOCygFTwcSVC7Q%22	http://www.gotokeep.com/exercises/57a06ad611fc505c1c7f3991?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57a06ad611fc505c1c7f39910251.html	(from http://www.gotokeep.com/workouts/57a3543e3c00ccd552afd63f)
13:15:14	9540/9540	---MCZ	200	added ('OK')	text/html	etag:W/%222538-8JNDnqpsQRESPPJtOnVu+g%22	http://www.gotokeep.com/exercises/57a06ad611fc505c1c7f3983?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57a06ad611fc505c1c7f39830251.html	(from http://www.gotokeep.com/workouts/57a3543e3c00ccd552afd63f)
13:15:14	9998/9998	---MCZ	200	added ('OK')	text/html	etag:W/%222700-WZqKZYQn3g2X18QAvM/+Zw%22	http://www.gotokeep.com/exercises/57a06ad611fc505c1c7f3997?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57a06ad611fc505c1c7f39970251.html	(from http://www.gotokeep.com/workouts/57a3543e3c00ccd552afd63f)
13:15:15	9482/9482	---MCZ	200	added ('OK')	text/html	etag:W/%222500-crVrzrAce31Vh6xtWGffLA%22	http://www.gotokeep.com/exercises/57a06ad611fc505c1c7f3995?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57a06ad611fc505c1c7f39950251.html	(from http://www.gotokeep.com/workouts/57a3543e3c00ccd552afd63f)
13:15:15	8959/8959	---MCZ	200	added ('OK')	text/html	etag:W/%2222f9-63Xax19H91g9H93LqWuptg%22	http://www.gotokeep.com/exercises/57a06ad611fc505c1c7f399c?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57a06ad611fc505c1c7f399c0251.html	(from http://www.gotokeep.com/workouts/57a3543e3c00ccd552afd63f)
13:15:15	9556/9556	---MCZ	200	added ('OK')	text/html	etag:W/%222548-dF96XqYeNpffAqstkEYyCQ%22	http://www.gotokeep.com/exercises/57a06ad611fc505c1c7f398e?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57a06ad611fc505c1c7f398e0251.html	(from http://www.gotokeep.com/workouts/57a3543e3c00ccd552afd63f)
13:15:15	19800/19800	---MCZ	200	added ('OK')	text/html	etag:W/%224d4b-h3tpWe1wf4UdTqPgc8lxTQ%22	http://www.gotokeep.com/entries/589bbc6419b6fc65e4f633a0	D:/HTTrack/gotokeep/www.gotokeep.com/entries/589bbc6419b6fc65e4f633a0.html	(from http://www.gotokeep.com/workouts/57a3543e3c00ccd552afd63f)
13:15:16	18222/18222	---MCZ	200	added ('OK')	text/html	etag:W/%22471f-Hgze1nBuV1PbDbsiL39FQw%22	http://www.gotokeep.com/entries/587b0825f9da932b134bf397	D:/HTTrack/gotokeep/www.gotokeep.com/entries/587b0825f9da932b134bf397.html	(from http://www.gotokeep.com/workouts/57a3543e3c00ccd552afd63f)
13:15:16	17978/17978	---MCZ	200	added ('OK')	text/html	etag:W/%22462d-/LQ4fiOc6LkQPlcAspFyRQ%22	http://www.gotokeep.com/entries/586cd5a019b6fc53ff390c0e	D:/HTTrack/gotokeep/www.gotokeep.com/entries/586cd5a019b6fc53ff390c0e.html	(from http://www.gotokeep.com/workouts/57a3543e3c00ccd552afd63f)
13:15:16	18880/18880	---MCZ	200	added ('OK')	text/html	etag:W/%2249b1-5Gwp6CWXHGAyJea9LPT3TA%22	http://www.gotokeep.com/entries/583ee39bf9da932ecd432224	D:/HTTrack/gotokeep/www.gotokeep.com/entries/583ee39bf9da932ecd432224.html	(from http://www.gotokeep.com/workouts/57a3543e3c00ccd552afd63f)
13:15:17	18079/18079	---MCZ	200	added ('OK')	text/html	etag:W/%224692-1+3bT/VV9NK0z6zLueiVzw%22	http://www.gotokeep.com/entries/582e337d2363ee09cc29a144	D:/HTTrack/gotokeep/www.gotokeep.com/entries/582e337d2363ee09cc29a144.html	(from http://www.gotokeep.com/workouts/57a3543e3c00ccd552afd63f)
13:15:17	18097/18097	---MCZ	200	added ('OK')	text/html	etag:W/%2246a2-V0lBiaO144UWDj7xpLGv/w%22	http://www.gotokeep.com/entries/5817d1032363ee6432e41550	D:/HTTrack/gotokeep/www.gotokeep.com/entries/5817d1032363ee6432e41550.html	(from http://www.gotokeep.com/workouts/57a3543e3c00ccd552afd63f)
13:15:17	18829/18829	---MCZ	200	added ('OK')	text/html	etag:W/%22497c-Iyt5v46s+T7w8M7UzDas4g%22	http://www.gotokeep.com/entries/58171ed419b6fc3a2c1cb025	D:/HTTrack/gotokeep/www.gotokeep.com/entries/58171ed419b6fc3a2c1cb025.html	(from http://www.gotokeep.com/workouts/57a3543e3c00ccd552afd63f)
13:15:18	18311/18311	---MCZ	200	added ('OK')	text/html	etag:W/%224778-ZEQJvqUurKdbnpkWvAzw/g%22	http://www.gotokeep.com/entries/580c8bff19b6fc111f53df2a	D:/HTTrack/gotokeep/www.gotokeep.com/entries/580c8bff19b6fc111f53df2a.html	(from http://www.gotokeep.com/workouts/57a3543e3c00ccd552afd63f)
13:15:18	18227/18227	---MCZ	200	added ('OK')	text/html	etag:W/%22471e-f5tMmbeK1Yv9/xuQDUjadA%22	http://www.gotokeep.com/entries/57f7a1a582156224051f45f2	D:/HTTrack/gotokeep/www.gotokeep.com/entries/57f7a1a582156224051f45f2.html	(from http://www.gotokeep.com/workouts/57a3543e3c00ccd552afd63f)
13:15:18	18152/18152	---MCZ	200	added ('OK')	text/html	etag:W/%2246cd-fJY3/UqAJGsATk/PXlou4A%22	http://www.gotokeep.com/entries/57e67ca5753a4f647b09c8f0	D:/HTTrack/gotokeep/www.gotokeep.com/entries/57e67ca5753a4f647b09c8f0.html	(from http://www.gotokeep.com/workouts/57a3543e3c00ccd552afd63f)
13:15:19	18010/18010	---MCZ	200	added ('OK')	text/html	etag:W/%22464b-YW9V+csw0cfh0ALuar0jhw%22	http://www.gotokeep.com/entries/57dc74cea7e1cde75026494f	D:/HTTrack/gotokeep/www.gotokeep.com/entries/57dc74cea7e1cde75026494f.html	(from http://www.gotokeep.com/workouts/57a3543e3c00ccd552afd63f)
13:15:19	18048/18048	---MCZ	200	added ('OK')	text/html	etag:W/%22466f-e0hS+/XLFr9iarz3vNWeTg%22	http://www.gotokeep.com/entries/57d0bd86f06d7a6748a5fbc5	D:/HTTrack/gotokeep/www.gotokeep.com/entries/57d0bd86f06d7a6748a5fbc5.html	(from http://www.gotokeep.com/workouts/57a3543e3c00ccd552afd63f)
13:15:19	9528/9528	---MCZ	200	added ('OK')	text/html	etag:W/%22252c-Vfd+m97DhBDqi+al/SayuA%22	http://www.gotokeep.com/exercises/57a06ad611fc505c1c7f3986?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57a06ad611fc505c1c7f39860251.html	(from http://www.gotokeep.com/workouts/57a358883c00ccd552afd71e)
13:15:19	9474/9474	---MCZ	200	added ('OK')	text/html	etag:W/%2224f6-FGgUN18Isse+74AujHWCug%22	http://www.gotokeep.com/exercises/57a06ad611fc505c1c7f3985?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57a06ad611fc505c1c7f39850251.html	(from http://www.gotokeep.com/workouts/57a358883c00ccd552afd71e)
13:15:19	9390/9390	---MCZ	200	added ('OK')	text/html	etag:W/%2224a2-EbndDUdMjpxlo2ovpp+vDw%22	http://www.gotokeep.com/exercises/57a06ad611fc505c1c7f3984?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57a06ad611fc505c1c7f39840251.html	(from http://www.gotokeep.com/workouts/57a358883c00ccd552afd71e)
13:15:20	9474/9474	---MCZ	200	added ('OK')	text/html	etag:W/%2224f6-h7TIdJ16POasidtfryIuqw%22	http://www.gotokeep.com/exercises/57a06ad611fc505c1c7f398b?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57a06ad611fc505c1c7f398b0251.html	(from http://www.gotokeep.com/workouts/57a358883c00ccd552afd71e)
13:15:20	9483/9483	---MCZ	200	added ('OK')	text/html	etag:W/%2224ff-J3PUxwtsjDM1N3wJgMvgtA%22	http://www.gotokeep.com/exercises/57a06ad611fc505c1c7f3992?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57a06ad611fc505c1c7f39920251.html	(from http://www.gotokeep.com/workouts/57a358883c00ccd552afd71e)
13:15:20	9441/9441	---MCZ	200	added ('OK')	text/html	etag:W/%2224d5-BugG+HQt2pY8nYKSDZC0aQ%22	http://www.gotokeep.com/exercises/57a06ad611fc505c1c7f3987?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57a06ad611fc505c1c7f39870251.html	(from http://www.gotokeep.com/workouts/57a358883c00ccd552afd71e)
13:15:20	9513/9513	---MCZ	200	added ('OK')	text/html	etag:W/%22251d-7PO+lxUwq7QgMGPtm9oJcg%22	http://www.gotokeep.com/exercises/57a06ad611fc505c1c7f398c?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57a06ad611fc505c1c7f398c0251.html	(from http://www.gotokeep.com/workouts/57a358883c00ccd552afd71e)
13:15:21	9537/9537	---MCZ	200	added ('OK')	text/html	etag:W/%222535-wPkgF7LLuL1H+VzU9m52XQ%22	http://www.gotokeep.com/exercises/57a06ad611fc505c1c7f3989?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57a06ad611fc505c1c7f39890251.html	(from http://www.gotokeep.com/workouts/57a358883c00ccd552afd71e)
13:15:21	9474/9474	---MCZ	200	added ('OK')	text/html	etag:W/%2224f6-j+GTWTrti8dw9NjcZC3CzA%22	http://www.gotokeep.com/exercises/57a06ad611fc505c1c7f3996?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57a06ad611fc505c1c7f39960251.html	(from http://www.gotokeep.com/workouts/57a358883c00ccd552afd71e)
13:15:21	9638/9638	---MCZ	200	added ('OK')	text/html	etag:W/%222598-SJjUiwGjkFxPSI+wUO00oQ%22	http://www.gotokeep.com/exercises/57a06ad611fc505c1c7f399a?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57a06ad611fc505c1c7f399a0251.html	(from http://www.gotokeep.com/workouts/57a358883c00ccd552afd71e)
13:15:21	9253/9253	---MCZ	200	added ('OK')	text/html	etag:W/%222419-x8qBtsff6dv/IZ/pfPKOBw%22	http://www.gotokeep.com/exercises/57a06ad611fc505c1c7f399d?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57a06ad611fc505c1c7f399d0251.html	(from http://www.gotokeep.com/workouts/57a358883c00ccd552afd71e)
13:15:22	9514/9514	---MCZ	200	added ('OK')	text/html	etag:W/%22251e-eaKDy68DjalvmvQK3E+iKg%22	http://www.gotokeep.com/exercises/57a06ad611fc505c1c7f3993?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57a06ad611fc505c1c7f39930251.html	(from http://www.gotokeep.com/workouts/57a358883c00ccd552afd71e)
13:15:22	9223/9223	---MCZ	200	added ('OK')	text/html	etag:W/%2223fd-TfArDc1KDkpkhocJqRsZOA%22	http://www.gotokeep.com/exercises/57a06ad611fc505c1c7f3999?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57a06ad611fc505c1c7f39990251.html	(from http://www.gotokeep.com/workouts/57a358883c00ccd552afd71e)
13:15:22	9471/9471	---MCZ	200	added ('OK')	text/html	etag:W/%2224f3-Lz3MOjJN+wno0yB17Kwzig%22	http://www.gotokeep.com/exercises/57a06ad611fc505c1c7f398a?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57a06ad611fc505c1c7f398a0251.html	(from http://www.gotokeep.com/workouts/57a358883c00ccd552afd71e)
13:15:22	9193/9193	---MCZ	200	added ('OK')	text/html	etag:W/%2223df-enSLpwGtbzZ6J5SUWdWQpg%22	http://www.gotokeep.com/exercises/57a06ad611fc505c1c7f3990?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57a06ad611fc505c1c7f39900251.html	(from http://www.gotokeep.com/workouts/57a358883c00ccd552afd71e)
13:15:23	18250/18250	---MCZ	200	added ('OK')	text/html	etag:W/%22473b-j5+ORxU71mnIWZEPKtvRmA%22	http://www.gotokeep.com/entries/5897440a19b6fc65e44be890	D:/HTTrack/gotokeep/www.gotokeep.com/entries/5897440a19b6fc65e44be890.html	(from http://www.gotokeep.com/workouts/57a358883c00ccd552afd71e)
13:15:23	18422/18422	---MCZ	200	added ('OK')	text/html	etag:W/%2247e9-VHewTtytcWuHUY38uq26xg%22	http://www.gotokeep.com/entries/587f68bd2363ee0850b58e03	D:/HTTrack/gotokeep/www.gotokeep.com/entries/587f68bd2363ee0850b58e03.html	(from http://www.gotokeep.com/workouts/57a358883c00ccd552afd71e)
13:15:23	18481/18481	---MCZ	200	added ('OK')	text/html	etag:W/%224826-DdJvbtOjnfxrm6Ebu1YRLQ%22	http://www.gotokeep.com/entries/587ec2acf9da930a8b138f27	D:/HTTrack/gotokeep/www.gotokeep.com/entries/587ec2acf9da930a8b138f27.html	(from http://www.gotokeep.com/workouts/57a358883c00ccd552afd71e)
13:15:24	19619/19619	---MCZ	200	added ('OK')	text/html	etag:W/%224c9a-og1k83LNIO9tVNcm0Cv2Cg%22	http://www.gotokeep.com/entries/5862665bf9da9359faaf2c06	D:/HTTrack/gotokeep/www.gotokeep.com/entries/5862665bf9da9359faaf2c06.html	(from http://www.gotokeep.com/workouts/57a358883c00ccd552afd71e)
13:15:24	18350/18350	---MCZ	200	added ('OK')	text/html	etag:W/%2247a5-JGrdjStVl3IFMhxhXTnjCA%22	http://www.gotokeep.com/entries/58622d652363ee1a88c5c8fc	D:/HTTrack/gotokeep/www.gotokeep.com/entries/58622d652363ee1a88c5c8fc.html	(from http://www.gotokeep.com/workouts/57a358883c00ccd552afd71e)
13:15:24	18991/18991	---MCZ	200	added ('OK')	text/html	etag:W/%224a1e-imC2gKUKpcW1YTvqGTl7Qw%22	http://www.gotokeep.com/entries/5846792ff9da934c2c13be3c	D:/HTTrack/gotokeep/www.gotokeep.com/entries/5846792ff9da934c2c13be3c.html	(from http://www.gotokeep.com/workouts/57a358883c00ccd552afd71e)
13:15:25	18334/18334	---MCZ	200	added ('OK')	text/html	etag:W/%224791-8X85mnwwaJYNsN1kU+lkyg%22	http://www.gotokeep.com/entries/5841492f19b6fc390a32d6f4	D:/HTTrack/gotokeep/www.gotokeep.com/entries/5841492f19b6fc390a32d6f4.html	(from http://www.gotokeep.com/workouts/57a358883c00ccd552afd71e)
13:15:25	18538/18538	---MCZ	200	added ('OK')	text/html	etag:W/%224861-lomWs/49bbaIAKnjJhUMBA%22	http://www.gotokeep.com/entries/58385274f9da937a95d93e60	D:/HTTrack/gotokeep/www.gotokeep.com/entries/58385274f9da937a95d93e60.html	(from http://www.gotokeep.com/workouts/57a358883c00ccd552afd71e)
13:15:25	18612/18612	---MCZ	200	added ('OK')	text/html	etag:W/%2248a7-TrQtUL6Xc/6F8YCFKkUr8A%22	http://www.gotokeep.com/entries/5825aa812363ee7de88bf3d6	D:/HTTrack/gotokeep/www.gotokeep.com/entries/5825aa812363ee7de88bf3d6.html	(from http://www.gotokeep.com/workouts/57a358883c00ccd552afd71e)
13:15:25	18748/18748	---MCZ	200	added ('OK')	text/html	etag:W/%22492b-90DMpqb+wEhSDZJgOjkptg%22	http://www.gotokeep.com/entries/57f4e01dbcc25b9813c24e61	D:/HTTrack/gotokeep/www.gotokeep.com/entries/57f4e01dbcc25b9813c24e61.html	(from http://www.gotokeep.com/workouts/57a358883c00ccd552afd71e)
13:15:26	19909/19909	---MCZ	200	added ('OK')	text/html	etag:W/%224dae-EFUVxgbBim+adXlAD5qxdQ%22	http://www.gotokeep.com/entries/57f065efc4b4795a1995a44e	D:/HTTrack/gotokeep/www.gotokeep.com/entries/57f065efc4b4795a1995a44e.html	(from http://www.gotokeep.com/workouts/57a358883c00ccd552afd71e)
13:15:26	19068/19068	---MCZ	200	added ('OK')	text/html	etag:W/%224a69-WA/wY22RGRFv1eKOrABA+g%22	http://www.gotokeep.com/entries/57df93c234ece44b51279e2a	D:/HTTrack/gotokeep/www.gotokeep.com/entries/57df93c234ece44b51279e2a.html	(from http://www.gotokeep.com/workouts/57a358883c00ccd552afd71e)
13:15:26	8843/8843	---MCZ	200	added ('OK')	text/html	etag:W/%222283-B0IaH68rzfegmA68v7eCEg%22	http://www.gotokeep.com/exercises/55cc42d573e1e03083bf7c03?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/55cc42d573e1e03083bf7c030251.html	(from http://www.gotokeep.com/workouts/56d415419f0274a548831890)
13:15:26	9414/9414	---MCZ	200	added ('OK')	text/html	etag:W/%2224bc-VfwqRWkokzsv0l4okGL/fg%22	http://www.gotokeep.com/exercises/55cc42e9e062b0f13e4930f1?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/55cc42e9e062b0f13e4930f10251.html	(from http://www.gotokeep.com/workouts/56d415419f0274a548831890)
13:15:27	9494/9494	---MCZ	200	added ('OK')	text/html	etag:W/%22250a-Co+vgquYZmuSq2SdDx+V7g%22	http://www.gotokeep.com/exercises/56c2975f11fc5071b04c0c6b?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/56c2975f11fc5071b04c0c6b0251.html	(from http://www.gotokeep.com/workouts/56d415419f0274a548831890)
13:15:27	9602/9602	---MCZ	200	added ('OK')	text/html	etag:W/%222574-S9Bh+lkjF2F0G2J2kOfLIQ%22	http://www.gotokeep.com/exercises/56c2975f11fc5071b04c0c54?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/56c2975f11fc5071b04c0c540251.html	(from http://www.gotokeep.com/workouts/56d415419f0274a548831890)
13:15:27	9442/9442	---MCZ	200	added ('OK')	text/html	etag:W/%2224d6-WhhxpKrMnO7PNFiknPuJfg%22	http://www.gotokeep.com/exercises/56c2975f11fc5071b04c0c5f?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/56c2975f11fc5071b04c0c5f0251.html	(from http://www.gotokeep.com/workouts/56d415419f0274a548831890)
13:15:27	9320/9320	---MCZ	200	added ('OK')	text/html	etag:W/%22245c-rgZ5ciOoWA0yDzoVacCZ5Q%22	http://www.gotokeep.com/exercises/56c2975f11fc5071b04c0c72?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/56c2975f11fc5071b04c0c720251.html	(from http://www.gotokeep.com/workouts/56d415419f0274a548831890)
13:15:28	9526/9526	---MCZ	200	added ('OK')	text/html	etag:W/%22252a-Nf/xYkQVirzceldoTDEbGw%22	http://www.gotokeep.com/exercises/55d198cc8802023d535d5086?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/55d198cc8802023d535d50860251.html	(from http://www.gotokeep.com/workouts/56d415419f0274a548831890)
13:15:28	9485/9485	---MCZ	200	added ('OK')	text/html	etag:W/%222501-+iaHkAj5gjMQnwZ3UyupjQ%22	http://www.gotokeep.com/exercises/56c2975f11fc5071b04c0c6c?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/56c2975f11fc5071b04c0c6c0251.html	(from http://www.gotokeep.com/workouts/56d415419f0274a548831890)
13:15:28	9050/9050	---MCZ	200	added ('OK')	text/html	etag:W/%222352-/dJVKpTc430r0bAOyNQ9YQ%22	http://www.gotokeep.com/exercises/56c2975f11fc5071b04c0c71?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/56c2975f11fc5071b04c0c710251.html	(from http://www.gotokeep.com/workouts/56d415419f0274a548831890)
13:15:28	9677/9677	---MCZ	200	added ('OK')	text/html	etag:W/%2225bf-SkgMdRy/zuCWgg2bJayUNA%22	http://www.gotokeep.com/exercises/56c2975f11fc5071b04c0c58?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/56c2975f11fc5071b04c0c580251.html	(from http://www.gotokeep.com/workouts/56d415419f0274a548831890)
13:15:29	9059/9059	---MCZ	200	added ('OK')	text/html	etag:W/%222359-zNmI1v5re98EEyZXIXoEAA%22	http://www.gotokeep.com/exercises/55cc42d20f11ec78824999d9?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/55cc42d20f11ec78824999d90251.html	(from http://www.gotokeep.com/workouts/56d415419f0274a548831890)
13:15:29	9059/9059	---MCZ	200	added ('OK')	text/html	etag:W/%222359-srgIJJAA9yLA+cvxeHw8qA%22	http://www.gotokeep.com/exercises/55cc42d2683b6cd53e79e2c3?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/55cc42d2683b6cd53e79e2c30251.html	(from http://www.gotokeep.com/workouts/56d415419f0274a548831890)
13:15:29	18132/18132	---MCZ	200	added ('OK')	text/html	etag:W/%2246c5-OepQdUmx6jrax8SQ6XYaxA%22	http://www.gotokeep.com/entries/58dee5f8d983983862f90301	D:/HTTrack/gotokeep/www.gotokeep.com/entries/58dee5f8d983983862f90301.html	(from http://www.gotokeep.com/workouts/56d415419f0274a548831890)
13:15:30	19770/19770	---MCZ	200	added ('OK')	text/html	etag:W/%224d29-2gXXUs3P7XHwYmZveiQxJA%22	http://www.gotokeep.com/entries/58d7804de1d6d41610810510	D:/HTTrack/gotokeep/www.gotokeep.com/entries/58d7804de1d6d41610810510.html	(from http://www.gotokeep.com/workouts/56d415419f0274a548831890)
13:15:30	18028/18028	---MCZ	200	added ('OK')	text/html	etag:W/%22465b-Ihe3tjgdOAs1w6V8jzq5rA%22	http://www.gotokeep.com/entries/58b4062e19b6fc027110ee1c	D:/HTTrack/gotokeep/www.gotokeep.com/entries/58b4062e19b6fc027110ee1c.html	(from http://www.gotokeep.com/workouts/56d415419f0274a548831890)
